sent_id,text,subj,rel,obj,rule,Unnamed: 6,Unnamed: 7
18109,内分泌腺是人体内一些无输出导管的腺体。,内分泌腺,IS_A,腺体,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
18115,生殖系统是生物体内的和生殖密切相关的器官成分的总称。,生殖系统,IS_A,总称,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
18133,表皮在皮肤的最外面，是一层无生命的角质层，它是用来保护真皮的。,表皮,IS_A,角质层,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
18152,细胞是构成人体的单位。,细胞,IS_A,单位,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
18161,一个国家是由多个行政区组成的的整体。,国家,IS_A,整体,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
18177,这四个密码实际上是四种不同的物质，它们之间通过化学键连在一起，而基因中这样的信息链不是一条，而是两条。,密码,IS_A,物质,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
18199,分子是染色体的物质基础。,分子,IS_A,物质基础,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
18204,生物圈是一个封闭且能自我调控的系统。,生物圈,IS_A,系统,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
18205,地球是整个宇宙中唯一已知的有生物生存的地方。,地球,IS_A,地方,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
18213,可遗传的变异 可遗传的变异是生物进化的原始材料，可遗传的变异主要来自基因突变、基因重组和染色体变异。,变异,IS_A,材料,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
18232,生物科技是我们对生命科学和生物技术的总称。,生物科技,IS_A,总称,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
18234,从我们肉眼看不到的病毒到海洋里巨大的蓝鲸，还有我们人类自己，都是生命科学的研究对象。,蓝鲸,IS_A,对象,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
18235,生命科学是一门基础科学，许多生命科学家的发现和研究成果都可以在农学或医学中得到应用。,生命科学,IS_A,基础科学,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
18241,总之，生命科学研究是生物技术的基础，生物技术是生命科学的产业化应用。,研究,IS_A,基础,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
18247,生命科学研究是生物技术的基础 生物技术是生命科学的产业化应用 古代人类开发利用了生物技术 古代人类对生物技术做了科学研究 世纪年代以后是生命科学和生物技术迅速发展的时期。,研究,IS_A,时期,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
18299,遗传学是一门学科，研究生物起源、进化与发育的基因和基因组结构、功能与演变及其规律等。,遗传学,IS_A,学科,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
18344,环境，创建美好未来是我们共同的愿望。,环境,IS_A,愿望,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
18363,科学技术是先进生产力的集中体现和重要标志，是第一生产力。,科学技术,IS_A,生产力,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
18375,微观经济 微观经济是指个量经济活动，即单个经济单位的经济活动。,微观经济,IS_A,活动,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
18380,金融危机 金融危机是金融领域的危机。,金融危机,IS_A,危机,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
18382,金融危机的导火索可以是任何国家的金融产品、市场和机构等。,导火索,IS_A,产品,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
18468,食品是可供人类食用或饮用的物质。,食品,IS_A,物质,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
18511,生产已不再是经济增长的瓶颈。,生产,IS_A,瓶颈,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
18553,中微子是奥地利物理学家泡利在1931年设想出来的一种小粒子。,中微子,IS_A,粒子,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
18568,"""莫比乌斯带""是一个魔术师的发明。",乌斯带,IS_A,发明,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
18641,新元素原子质量约为氢原子质量的277倍，是得到国际纯粹与应用化学联合会正式承认的最重的元素。,原子质量,IS_A,元素,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
18670,红灶鸟是阿根廷的国鸟，它以搭建奇异的"面包烤炉"而著称。,红灶鸟,IS_A,国鸟,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
18738,Kohn雪花和Sierp-inski三角形也是比较典型的分形图形，它们都有严格的自相似特性。,雪花,IS_A,图形,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
18773,无论雪花怎么轻小，怎么奇妙万千，它的结晶都是有规律的六角形。,结晶,IS_A,六角形,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
18777,其实，冰山并不是真正的山，而是漂浮在海洋中的巨大冰块。,冰山,IS_A,冰块,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
18799,Sierp-inski三角形也是一种典型的分形图形，但它不具有无限细致性。,三角形,IS_A,图形,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
18863,分子云聚积到一起是由于万有引力的作用。,分子,IS_A,作用,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
18890,恒温动物是进化的产物，在广大的动物界只有鸟类和哺乳动物的大多数是恒温动物，而其余的绝大多数是变温动物。,恒温动物,IS_A,产物,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
18931,竞赛数学是介乎高等数学与初等数学之间的一门交叉学科。,数学,IS_A,交叉学科,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
18932,生命科学中的分支，像心理学、医学伦理学、社会生物学等，都是介乎自然科学与社会科学之间的学科。,分支,IS_A,学科,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
19009,海马，并非是生活在海里的马，而是一种形状古怪的小型鱼类。,海马,IS_A,鱼类,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
19090,蟹状星云发出很强的X射线源、无线电波、可见光和Y射线，是一座名副其实的大功率"宇宙广播台"。,星云,IS_A,广播台,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
19091,黑洞是一个名副其实的"太空魔王"。,黑洞,IS_A,魔王,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
19154,大爆炸理论是宇宙起源的著名假说。,理论,IS_A,假说,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
19240,碳纳米管是一种中空的碳纤维，直径只有几纳米。,碳纳米管,IS_A,碳纤维,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
19300,作用是植物吸收和运输水分的主要动力。,作用,IS_A,动力,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
19418,极昼和极夜是只有在南、北极圈内才能看到的一种奇特的自然现象。,极昼,IS_A,现象,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
19512,但是树的能源完全是另外一回事。,能源,IS_A,回事,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
19686,这个吸引力是物质的重力。,吸引力,IS_A,重力,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
19718,暗物质是一种人们根本看不到的物质。,暗物质,IS_A,物质,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
19770,沼泽地不能长庄稼，有些沼泽下面是无底的泥潭，看上去好像毛绒绒的绿色地毯。,沼泽地,IS_A,庄稼,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
20132,热传导就是热粒子的传递。,热传导,IS_A,传递,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
20217,两个粒子可以不需要中间的媒介就相互产生作用是量子纠缠的结果。,粒子,IS_A,结果,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
20218,量子力学是现代物理学的基石。,量子力学,IS_A,基石,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
20235,利用体外受精、体细胞核移植等技术获得的囊胚，其体外培养期限自受精或核移植开始，不得超过天，这是目前大多数国家认可的科学伦理底线。,囊胚,IS_A,底线,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
20260,就目前而言，用人造器官移植只是器官移植领域内的一种权宜之计。,器官移植,IS_A,权宜之计,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
20269,大王花是世界上最大的花。,大王,IS_A,花,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
20271,海绵是动物界中结构最简单的多细胞动物。,海绵,IS_A,动物,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
20306,这种诊断对病人痛苦，副作用，是医生看病的好助手。,诊断,IS_A,好助手,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
20306,这种诊断对病人痛苦，副作用，是医生看病的好助手。,副作用,IS_A,好助手,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
20335,蜂窝是一座十分精密的建筑工程。,蜂窝,IS_A,建筑工程,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
20341,虽然蜂窝是一个三维建筑，但每一个蜂巢都是六面柱体，因而蜂蜡墙的总面积仅与蜂巢的截面有关。,蜂巢,IS_A,柱体,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
20383,青壮年工蜂分泌出的新鲜蜂蜡是一片一片的六边形。,蜂蜡,IS_A,六边形,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
20393,人脑是动物界高度发展的产物，任何动物的脑都不能人脑。,人脑,IS_A,产物,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
20778,碳酸是由碳和氧组成的化合物。,碳酸,IS_A,化合物,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
20918,海洋微生物通过光合作用来制造养分实际上是适应环境的一个表现。,微生物,IS_A,表现,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
21168,顾名思义，"电子警察"不是真人警察，而是一种能做真人警察的工作。,顾名思义,IS_A,工作,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
21168,顾名思义，"电子警察"不是真人警察，而是一种能做真人警察的工作。,电子警察,IS_A,工作,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
21171,它的作用是全天二十四小时监控路上的交通违章行为。,作用,IS_A,行为,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
21190,好国家的珍贵动物是每个公民的责任。,动物,IS_A,责任,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
21192,"""地图""其实是一台电脑，里面储存着巴黎市区道路交通的有关资料，行人只要用手指按一下要去的地方名称，""地图""的扬声器就会和他说话。",地图,IS_A,电脑,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
21198,会说话的"地图"实际上是一种电子仪器，它储存着巴黎市区道路交通的资料。,地图,IS_A,电子仪器,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
21307,它的改变在假设里依赖于光线的强度，是依赖性的变量，是应变量。,改变,IS_A,变量,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
21400,原来，制造隐形眼镜的材料聚甲基丙烯酸羟乙酯，是一种吸水性树脂，它的吸水量是自身重量的20多倍，有一定的透气性，可以附在眼球上，又能保持眼睛的正常供氧；它还具有亲水性，与水接触会变得非常柔软，配戴起来不会有不适的感觉。,乙酯,IS_A,树脂,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
21435,纳米材料科学是一门新兴的尖端学科，而纳米物质却早已存在，只是当时人们还没认识到罢了。,科学,IS_A,学科,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
21587,人的身体是一个传导体，它能够吸收静电，尤其在气候干燥的地方，人体所积存的静电，可高达几百到几千伏特。,身体,IS_A,传导体,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
21702,理想的构成约是 1/7 的脂肪，1/7 的蛋白质和 5/7 的碳水化合物。,构成,IS_A,脂肪,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
21706,理想的饮食构成约是 1/7 的脂肪，1/7 的蛋白质和 5/7 的碳水化合物。,饮食,IS_A,脂肪,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
21793,贫血症是指一种血的病。,贫血症,IS_A,病,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
21837,皮蛋又叫松花蛋，是中国一种传统美食。,皮蛋,IS_A,美食,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
21895,液晶，顾名思义，就是液态的晶体。,液晶,IS_A,晶体,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
21895,液晶，顾名思义，就是液态的晶体。,顾名思义,IS_A,晶体,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
21915,海豚是一种讨人喜欢的海洋动物。,海豚,IS_A,动物,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
22078,结构是建筑物的骨架，它为建筑提供合乎使用的空间并承受建筑物的全部重量，抵抗由于风雪、地震、土壤沉陷、温度引起的热胀冷缩变形等可能对建筑物产生的破坏。,结构,IS_A,骨架,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
22090,列车运行最高速度从每小时的100千米，提高到每小时200千米是一个质的飞跃。,速度,IS_A,飞跃,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
22160,十进制的 IP 地址比二进制的 IP 地址更好记忆，每一台电脑都有自己的 IP 地址，域名地址比 IP 地址更形象。,地址,IS_A,记忆,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
22360,显然，空集是任何非空集合A的真子集，即∅⊂A。,空集,IS_A,子集,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
22380,关于集合的几点小知识 属于关系∈与包含于关系⊆的区别 ∈是元素对集合的关系，而⊆是集合对集合的关系。,区别,IS_A,关系,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
22405,百分数是分母为一百的分数，读作"百分之……" 例：读作"百分之九十四"，读作"百分之六"。,百分数,IS_A,分数,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
22405,百分数是分母为一百的分数，读作"百分之……" 例：读作"百分之九十四"，读作"百分之六"。,分母,IS_A,分数,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
22534,整式的各项系数一般都是有理数，因而关于数的运算规律也适用于整式运算。,系数,IS_A,有理数,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
22559,在日常学习、生活、工作中，逻辑用语也是必不可少的工具。,用语,IS_A,工具,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
22617,充要条件 在例题的第小题中，p⇒q，"三角形的三条边相等"是"三角形的三个角相等"的充分条件。,充要条件,IS_A,充分条件,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
22694,由几种单色光合成的光叫做复色光，白光就是一种复色光。,白光,IS_A,复色光,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
22706,透镜的两个表面，或至少一个表面是球面的一个部分。,表面,IS_A,部分,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
22917,打印机是一种常见的设备。,打印机,IS_A,设备,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
22930,太阳光是天然紫外线的最重要来源。,太阳光,IS_A,来源,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
22968,路程和位移 路程是物体运动轨迹的长度，是标量。,路程,IS_A,标量,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
22979,速度是矢量，瞬时速度的大小通常叫做速率。,速度,IS_A,矢量,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
23033,位移是矢量，位移的方向即质点运动的方向。,位移,IS_A,方向,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
23054,蹦极是一种极具挑战性的活动，蹦极者在上升过程中，看到地面越来越远，所选的参照物是。,蹦极,IS_A,活动,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
23074,是实心木球，是形状、大小和完全相同的实心铁球，是质量、形状、大小和一样的空心铁球，三个球同时从同一高度由静止开始下落，如果不受阻力作用，则三个球落地的时间。,木球,IS_A,铁球,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
23090,平抛运动是两个直线运动的合运动。,运动,IS_A,合运动,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
23144,关联知识阅读 弧度制 数学和物理中，弧度是角的单位。,数学,IS_A,单位,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
23236,滑轮 滑轮是周边有槽、能绕着轴转动的小轮。,滑轮,IS_A,小轮,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
23245,被提升的重物对轴的作用力是阻力，绳子对轮的作用力是动力。,作用力,IS_A,阻力,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
23254,自行车脚踏板与牙盘、汽车方向盘等都是轮轴应用的实例。,脚踏板,IS_A,实例,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
23293,千克是重力的单位。,千克,IS_A,单位,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
23327,几个力的合力就是这几个力的代数和。,合力,IS_A,代数和,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
23354,扫地用的竹扫帚是一个省力杠杆。,扫帚,IS_A,杠杆,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
23471,电路是全部电学实际应用的基础。,电路,IS_A,基础,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
23552,电容器 电容器是储存电荷的装置。,电容器,IS_A,装置,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
23566,电压是电路中形成电流的原因。,电压,IS_A,原因,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
23575,安培是电流的单位，符号是。,安培,IS_A,单位,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
23749,因此，原子是化学变化中的最小粒子。,原子,IS_A,粒子,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
23774,离子跟原子、分子一样，离子也是构成物质的一种粒子。,离子,IS_A,粒子,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
23807,品红在水中的挥发是分子运动的结果。,挥发,IS_A,结果,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
24017,根据化学式进行的计算 化学式中各原子的相对原子质量的总和，就是相对分子的质量。,总和,IS_A,质量,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
24110,物质中某元素的质量分数就是该元素的质量与组成这种物质的元素的总质量之比。,分数,IS_A,质量,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
24137,甲醛是室内装修时产生的主要污染物质。,甲醛,IS_A,物质,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
24423,物质中某元素的就是该元素的质量与组成这种物质的元素的总质量之比。,元素,IS_A,质量,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
24466,物质中某元素的质量分数，就是该元素的组成物质的元素总质量之比。,分数,IS_A,比,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
24657,生理盐水是溶质质量分数为的氯化钠溶液，现用生理盐水给某病人输液，进入病人体内的氯化钠的质量为。,生理盐水,IS_A,溶液,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
24742,重力就是地球对地面上物体的吸引力。,重力,IS_A,吸引力,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
24789,合金是由两种或两种以上的金属熔合而成的具有金属特性的物质。,合金,IS_A,物质,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
24955,计算机基础 第一节 计算机概述 计算机是电子数字计算机的简称，它能够存储程序和数据并能够自动执行程序指令，是一种能自动、高速地进行数据加工和信息处理的电子设备。,计算机,IS_A,简称,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
24962,计算机的核心部件是芯片，芯片是用硅材料制成的，上面集成了大量的电子元器件。,核心部件,IS_A,芯片,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
24964,其中，微型机也称个人计算机，简称，是应用最广、体积最小、价格最低的一种计算机。,微型机,IS_A,计算机,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
24996,键盘和鼠标是最常用的两种输入设备。,键盘,IS_A,设备,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
24998,鼠标是一种手持式屏幕定位装置，当用户将鼠标在桌面上移动时，显示屏上的光标也随之移动。,鼠标,IS_A,装置,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
25042,字节是数据处理最常用的基本单位，即以字节为单位存储和解释信息。,字节,IS_A,单位,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
25163,应用软件是系统软件的核心。,应用软件,IS_A,核心,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
25300,文档名是程序处理的数据库文件名称。,文档,IS_A,文件名称,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
25364,桌面是屏幕上的整个工作区域，在桌面上的一些小图形被称作。,桌面,IS_A,区域,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
25423,细胞质 细胞质是指细胞膜以内、细胞核以外的黏稠胶状物质。,细胞质,IS_A,物质,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
25658,岩石圈是地球表层的固体部分。,岩石圈,IS_A,部分,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
25660,岩石圈也是人类的"立足点"，人类的活动可以到达生物圈的各个圈层。,岩石圈,IS_A,立足点,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
25687,因此，植物是生态系统中的生产者。,植物,IS_A,生产者,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
25759,地球上适合生物生存的地方，其实只是它表面的一薄层，科学家把这一薄层叫做生物圈。,地方,IS_A,薄层,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
25776,在自然环境中生物与环境之间是怎样的关系？,生物,IS_A,关系,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
25881,生物圈是一个统一的整体，是地球上最大的生态系统。,生物圈,IS_A,生态系统,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
25889,家用洗涤剂就是污水中磷的一个重要来源。,洗涤剂,IS_A,来源,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
25977,正方形是一种特殊的菱形，因为它的四个角都是直角。,正方形,IS_A,菱形,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
26320,kW·h 是电能的单位，而不是电功率的单位。,kW,IS_A,单位,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
26335,一个确定的电容器的电容是定值，跟所带电荷量的多少和电势差的大小都无关，这就像是一个容积为50公升的水桶，不管桶里有没有水或有多少水，它的容积始终都是50公升。,电容,IS_A,定值,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
26336,电场强度是矢量，而电荷分为正、负两种，电场强度的方向与正电荷的受力方向相同，而与负电荷的受力方向相反，所以不能说完全相同。,强度,IS_A,矢量,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
26352,氢气(H₂)是由两个氢原子构成的分子，是双原子分子，不是单原子分子。,氢气,IS_A,分子,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
26408,化合物是由不同元素组成的分子。,化合物,IS_A,分子,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
26499,溶液的质量是溶质和溶剂的质量之和。,质量,IS_A,和,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
26672,细胞膜是分布在细胞表面的一层薄膜。,细胞膜,IS_A,薄膜,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
26678,细胞核是细胞内一个近似球形的结构。,细胞核,IS_A,结构,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
26999,所谓太阳能，就是太阳的能量。,太阳能,IS_A,能量,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
27080,定义+"是/就是"+解释 方程是含有未知数的等式。,方程,IS_A,等式,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
32808,分子 分子是保持物质化学性质的最小粒子。,分子,IS_A,粒子,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
32858,过氧化钠是淡黄色的固体，钠在空气中燃烧直接生成过氧化钠。,过氧化钠,IS_A,固体,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
32861,碳酸钠和碳酸氢钠 碳酸氢钠俗称小苏打，是一种细小的白色晶体。,碳酸钠,IS_A,晶体,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
34133,二氧化硫 二氧化硫是一种无色、有刺激性气味的有毒气体。,二氧化硫,IS_A,有毒气体,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
34197,氮气的化学性质 氮气是由氮原子组成的双原子分子。,氮气,IS_A,分子,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
34228,这一反应叫做氨的催化氧化，是工业上制硝酸的基础。,反应,IS_A,基础,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
34402,水解反应是中和反应的逆反应。,水解反应,IS_A,逆反应,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
34664,溴苯是密度大于水的无色液体。,溴苯,IS_A,液体,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
38753,晶体硅的导电性介于导体和绝缘体之间，是良好的半导体材料。,导电性,IS_A,材料,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
38761,硅酸不溶于水，是一种弱酸，它的酸性比碳酸还弱。,硅酸,IS_A,弱酸,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
38764,硅芯片是各种计算机和微电子产品的核心，硅可制作硅太阳能电池。,芯片,IS_A,核心,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
38778,硫酸铝钾是由两种不同的金属离子和一种酸根离子组成的化合物，它电离时能产生两种金属阳离子。,硫酸铝钾,IS_A,化合物,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
39283,因此，力的方向也是力的一个要素。,方向,IS_A,要素,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
39288,力是有大小和方向的物理量，所以力是一个矢量，用符号F来表示。,物理量,IS_A,矢量,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
39309,重心就是重力的作用点。,重心,IS_A,作用点,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
39526,力是改变物体运动状态的原因，而惯性是维持物体运动的原因。,惯性,IS_A,原因,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
39841,匀强电场的电场线是距离相等的平行线。,电场线,IS_A,平行线,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
26998, 所谓汉字，就是用来记录汉语的书面符号。,汉字,IS_A,记录汉语的书面符号,DEF_IS_A_ROOT_NOUN_SAFE_V2,,
17521,摄氏度和华氏度都是用来计量温度的单位。,摄氏度和华氏度,IS_A,计量温度的单位,DEF_IS_A_ROOT_NOUN_SAFE_V3,,
